Regulating prices in EUR/MWh,,,,,,,,,,,,,,,,,,,,,,,,,
Data was last updated 11-01-2018,,,,,,,,,,,,,,,,,,,,,,,,,
,,NO1,,NO2,,NO3,,NO4,,NO5,,SE1,,SE2,,SE3,,SE4,,FI,,DK1,,DK2,
,Hours,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down,Up,Down
28-07-2016,17 - 18,"24,30","24,30","24,30","24,30","31,45","26,00","27,51","26,00","22,68","22,68","31,45","26,00","31,45","26,00","31,45","26,00","31,45","26,00","37,72","26,00","31,45","26,00","32,55","26,00"
28-07-2016,18 - 19,"24,32","24,32","24,32","24,32","34,00","31,51","34,00","27,45","22,65","22,65","34,00","31,51","34,00","31,51","34,00","31,51","34,00","31,51","38,00","38,00","34,00","31,51","34,00","32,58"
28-07-2016,19 - 20,"24,34","24,34","24,34","24,34","34,00","31,45","34,00","27,45","22,61","22,61","34,00","31,45","34,00","31,45","34,00","31,45","34,00","31,45","43,51","43,51","34,00","31,45","34,00","31,45"
28-07-2016,20 - 21,"24,27","24,27","24,27","24,27","34,00","31,57","34,00","27,48","22,60","22,60","34,00","31,57","34,00","31,57","34,00","31,57","34,00","31,57","35,90","35,90","34,00","31,57","34,00","31,57"
28-07-2016,21 - 22,"24,21","24,21","24,21","24,21","31,70","28,00","27,46","27,46","22,57","22,57","31,70","28,00","31,70","28,00","31,70","28,00","31,70","28,00","60,00","38,00","31,70","28,00","31,70","28,00"
28-07-2016,22 - 23,"24,29","24,29","24,29","24,29","36,00","28,00","36,00","26,05","23,11","23,11","36,00","28,00","36,00","28,00","36,00","28,00","36,00","28,00","36,00","30,00","36,00","28,00","36,00","28,00"
28-07-2016,23 - 00,"24,00","24,00","24,00","24,00","35,00","29,92","35,00","26,02","23,00","23,00","35,00","29,92","35,00","29,92","35,00","29,92","35,00","29,92","35,00","29,92","35,00","29,92","35,00","29,92"
29-07-2016,00 - 01,"24,26","24,26","24,26","24,26","31,08","28,21","31,08","25,97","22,48","22,48","31,08","28,21","31,08","28,21","31,08","28,21","31,08","28,21","31,08","28,21","31,08","28,21","31,08","28,21"
29-07-2016,01 - 02,"27,01","23,92","27,01","23,92","31,17","27,04","31,17","25,91","27,01","21,93","31,17","27,04","31,17","27,04","31,17","27,04","31,17","27,04","31,17","27,04","31,17","27,04","31,17","27,04"
29-07-2016,02 - 03,"29,13","23,50","29,13","23,50","29,13","26,03","29,13","25,87","29,13","21,96","29,13","26,03","29,13","26,03","29,13","26,03","29,13","26,03","29,13","26,03","29,13","26,03","29,13","26,03"
29-07-2016,03 - 04,"29,13","23,44","29,13","23,44","29,13","24,58","29,13","24,58","29,13","21,96","29,13","24,58","29,13","24,58","29,13","24,58","29,13","24,58","29,13","24,58","29,13","24,58","29,13","24,58"
29-07-2016,04 - 05,"29,66","23,27","29,66","23,27","29,66","24,84","29,66","24,84","29,66","21,90","29,66","24,84","29,66","24,84","29,66","24,84","29,66","24,84","29,66","24,84","29,66","24,84","29,66","24,84"
29-07-2016,05 - 06,"29,66","23,41","29,66","23,41","29,66","25,95","29,66","25,89","29,66","21,96","29,66","25,95","29,66","25,95","29,66","25,95","29,66","25,95","51,00","26,50","29,66","25,95","29,66","25,95"
29-07-2016,06 - 07,"28,60","23,24","28,60","23,24","29,68","29,68","28,60","27,33","28,60","22,26","29,68","29,68","29,68","29,68","29,68","29,68","29,68","29,68","40,00","29,68","29,68","29,68","29,68","29,68"
29-07-2016,07 - 08,"24,00","24,00","24,00","24,00","31,59","31,59","27,44","27,44","21,88","21,88","31,59","31,59","31,59","31,59","31,59","31,59","31,59","31,59","43,81","43,81","31,59","31,59","31,59","31,59"
29-07-2016,08 - 09,"23,99","23,99","23,99","23,99","31,94","31,94","27,52","27,52","21,86","21,86","31,94","31,94","31,94","31,94","31,94","31,94","31,94","31,94","43,84","43,84","31,94","31,94","31,94","31,94"
29-07-2016,09 - 10,"24,56","24,56","24,56","24,56","32,79","32,79","27,56","27,56","21,91","21,91","32,79","32,79","32,79","32,79","32,79","32,79","32,79","32,79","43,86","43,86","32,79","32,79","32,79","32,79"
29-07-2016,10 - 11,"24,72","24,72","24,72","24,72","34,00","32,94","34,00","27,59","21,95","21,95","34,00","32,94","34,00","32,94","34,00","32,94","34,00","32,94","43,85","43,85","34,00","32,94","34,00","32,94"
29-07-2016,11 - 12,"24,71","24,71","24,71","24,71","34,00","32,41","34,00","27,59","21,91","21,91","34,00","32,41","34,00","32,41","34,00","32,41","34,00","32,41","43,85","43,85","34,00","32,41","34,00","32,41"
29-07-2016,12 - 13,"24,66","24,66","24,66","24,66","34,00","30,94","34,00","27,54","21,90","21,90","34,00","30,94","34,00","30,94","34,00","30,94","34,00","30,94","43,86","43,86","34,00","30,94","34,00","30,94"
29-07-2016,13 - 14,"29,66","24,61","29,66","24,61","33,90","30,23","33,90","27,58","21,89","21,89","33,90","30,23","33,90","30,23","33,90","30,23","33,90","30,23","43,86","43,86","33,90","29,50","33,90","30,23"
29-07-2016,14 - 15,"29,66","24,56","29,66","24,56","33,81","29,23","33,81","27,58","23,83","21,90","33,81","29,23","33,81","29,23","33,81","29,23","33,81","29,23","43,85","43,85","33,81","27,94","33,81","29,23"
29-07-2016,15 - 16,"24,32","24,32","24,32","24,32","29,12","29,12","27,56","27,56","23,83","21,88","29,12","29,12","29,12","29,12","29,12","29,12","29,12","29,12","43,84","43,84","27,37","27,37","29,12","29,12"
29-07-2016,16 - 17,"24,58","24,58","24,58","24,58","28,94","28,94","27,49","27,49","21,92","21,92","28,94","28,94","28,94","28,94","28,94","28,94","28,94","28,94","33,33","33,33","28,09","28,09","28,94","28,94"
29-07-2016,17 - 18,"26,48","24,53","26,48","24,53","29,82","29,82","27,48","27,48","26,48","21,98","29,82","29,82","29,82","29,82","29,82","29,82","29,82","29,82","33,65","33,65","29,11","29,11","29,82","29,82"
29-07-2016,18 - 19,"27,01","24,43","27,01","24,43","32,00","30,78","32,00","27,47","27,01","21,96","32,00","30,78","32,00","30,78","32,00","30,78","32,00","30,78","43,81","43,81","32,00","30,78","32,00","30,78"
29-07-2016,19 - 20,"27,01","24,33","27,01","24,33","32,00","31,59","32,00","27,46","27,01","21,95","32,00","31,59","32,00","31,59","32,00","31,59","32,00","31,59","43,86","43,86","32,00","31,59","32,00","31,59"
29-07-2016,20 - 21,"27,01","24,18","27,01","24,18","32,00","30,86","32,00","27,48","27,01","22,07","32,00","30,86","32,00","30,86","32,00","30,86","32,00","30,86","32,00","30,86","32,00","30,86","32,00","30,86"
29-07-2016,21 - 22,"27,01","23,96","27,01","23,96","31,47","30,12","31,47","27,45","27,01","22,14","31,47","30,12","31,47","30,12","31,47","30,12","31,47","30,12","31,47","30,12","31,47","28,88","31,47","30,12"
29-07-2016,22 - 23,"27,01","24,32","27,01","24,32","34,00","29,79","34,00","26,06","27,01","22,04","34,00","29,79","34,00","29,79","34,00","29,79","34,00","29,79","34,00","29,79","34,00","26,11","34,00","29,79"
29-07-2016,23 - 00,"27,01","24,13","27,01","24,13","34,00","28,87","34,00","26,04","27,01","21,98","34,00","28,87","34,00","28,87","34,00","28,87","34,00","28,87","34,00","28,87","34,00","25,52","34,00","28,87"
30-07-2016,00 - 01,"26,28","24,79","26,28","24,79","33,00","30,32","33,00","25,45","26,28","22,41","33,00","30,32","33,00","30,32","33,00","30,32","33,00","30,32","33,00","30,32","33,00","27,70","33,00","30,32"
30-07-2016,01 - 02,"27,33","24,58","27,33","24,58","27,33","26,83","27,33","25,42","27,33","21,93","27,33","26,83","27,33","26,83","27,33","26,83","27,33","26,83","27,33","26,83","27,33","25,88","27,33","26,83"
30-07-2016,02 - 03,"26,80","24,42","26,80","24,42","26,80","25,59","26,80","25,40","26,80","21,84","26,80","25,59","26,80","25,59","26,80","25,59","26,80","25,59","26,80","25,59","26,80","25,59","26,80","25,59"
30-07-2016,03 - 04,"26,80","23,77","26,80","23,77","26,80","24,63","26,80","24,63","26,80","21,81","26,80","24,63","26,80","24,63","26,80","24,63","26,80","24,63","26,80","24,63","26,80","24,56","26,80","24,63"
30-07-2016,04 - 05,"26,80","23,40","26,80","23,40","26,80","24,30","26,80","24,30","26,80","21,84","26,80","24,30","26,80","24,30","26,80","24,30","26,80","24,30","26,80","24,30","26,80","24,17","26,80","24,30"
30-07-2016,05 - 06,"26,80","23,61","26,80","23,61","26,80","24,39","26,80","24,39","26,80","21,81","26,80","24,39","26,80","24,39","26,80","24,39","26,80","24,39","26,80","24,39","26,80","24,39","26,80","24,39"
30-07-2016,06 - 07,"26,80","23,93","26,80","23,93","26,80","24,72","26,80","24,72","26,80","21,81","26,80","24,72","26,80","24,72","26,80","24,72","26,80","24,72","26,80","24,72","26,80","24,72","26,80","24,72"
30-07-2016,07 - 08,"26,80","24,17","26,80","24,17","26,80","26,09","26,80","25,30","26,80","21,48","26,80","26,09","26,80","26,09","26,80","26,09","26,80","26,09","26,80","26,09","26,80","25,46","26,80","26,09"
30-07-2016,08 - 09,"27,33","23,92","27,33","23,92","27,40","27,40","27,33","25,33","27,33","21,04","27,40","27,40","27,40","27,40","27,40","27,40","27,40","27,40","27,40","27,40","27,33","26,74","27,40","27,40"
30-07-2016,09 - 10,"27,33","24,54","27,33","24,54","29,21","29,21","27,33","25,34","27,33","21,14","29,21","29,21","29,21","29,21","29,21","29,21","29,21","29,21","29,21","29,21","28,97","28,97","29,21","29,21"
30-07-2016,10 - 11,"24,72","24,72","24,72","24,72","29,08","29,08","25,37","25,37","21,24","21,24","29,08","29,08","29,08","29,08","29,08","29,08","29,08","29,08","29,08","29,08","28,38","28,38","29,08","29,08"
30-07-2016,11 - 12,"24,76","24,76","24,76","24,76","28,83","26,00","25,36","25,36","21,42","21,42","28,83","26,00","28,83","26,00","28,83","26,00","28,83","26,00","28,83","26,00","27,93","26,00","28,83","26,00"
30-07-2016,12 - 13,"24,69","24,69","24,69","24,69","28,59","26,00","25,34","25,34","21,37","21,37","28,59","26,00","28,59","26,00","28,59","26,00","28,59","26,00","28,59","26,00","26,33","26,00","28,59","26,00"
30-07-2016,13 - 14,"24,57","24,57","24,57","24,57","27,99","26,00","25,32","25,32","21,25","21,25","27,99","26,00","27,99","26,00","27,99","26,00","27,99","26,00","27,99","26,00","24,79","24,79","27,99","26,00"
30-07-2016,14 - 15,"23,99","23,99","23,99","23,99","27,03","27,03","25,30","25,30","21,20","21,20","27,03","27,03","27,03","27,03","27,03","27,03","27,03","27,03","27,03","27,03","23,99","23,99","27,03","27,03"
30-07-2016,15 - 16,"24,04","24,04","24,04","24,04","27,01","27,01","25,30","25,30","21,17","21,17","27,01","27,01","27,01","27,01","27,01","27,01","27,01","27,01","27,01","27,01","24,04","24,04","27,01","27,01"
30-07-2016,16 - 17,"24,38","24,38","24,38","24,38","27,40","27,40","25,29","25,29","21,17","21,17","27,40","27,40","27,40","27,40","27,40","27,40","27,40","27,40","27,40","27,40","25,04","25,04","27,40","27,40"
30-07-2016,17 - 18,"24,55","24,55","24,55","24,55","27,80","27,80","25,29","25,29","21,11","21,11","27,80","27,80","27,80","27,80","27,80","27,80","27,80","27,80","27,80","27,80","26,10","26,10","27,80","27,80"
30-07-2016,18 - 19,"24,58","24,58","24,58","24,58","29,73","26,00","25,30","25,30","21,15","21,15","29,73","26,00","29,73","26,00","29,73","26,00","29,73","26,00","29,73","26,00","29,73","26,00","29,73","26,00"
30-07-2016,19 - 20,"24,57","24,57","24,57","24,57","30,64","26,00","25,30","25,30","21,08","21,08","30,64","26,00","30,64","26,00","30,64","26,00","30,64","26,00","30,64","26,00","30,64","26,00","30,64","26,00"
30-07-2016,20 - 21,"24,58","24,58","24,58","24,58","30,40","25,00","25,32","25,00","21,52","21,52","30,40","25,00","30,40","25,00","30,40","25,00","30,40","25,00","30,40","25,00","30,40","25,00","30,40","25,00"
30-07-2016,21 - 22,"24,40","24,40","24,40","24,40","30,46","25,10","25,30","25,10","21,58","21,58","30,46","25,10","30,46","25,10","30,46","25,10","30,46","25,10","30,46","25,10","30,46","25,10","30,46","25,10"
30-07-2016,22 - 23,"25,75","24,45","25,75","24,45","33,00","30,37","33,00","25,28","25,75","22,52","33,00","30,37","33,00","30,37","33,00","30,37","33,00","30,37","33,00","30,37","33,00","30,37","33,00","30,37"
30-07-2016,23 - 00,"25,75","24,29","25,75","24,29","32,50","29,43","32,50","25,23","25,75","22,56","32,50","29,43","32,50","29,43","32,50","29,43","32,50","29,43","32,50","29,43","32,50","29,43","32,50","29,43"
31-07-2016,00 - 01,"24,94","24,94","24,94","24,94","27,42","27,42","25,49","25,49","22,64","22,64","27,42","27,42","27,42","27,42","27,42","27,42","27,42","27,42","27,42","27,42","27,42","27,42","27,42","27,42"
31-07-2016,01 - 02,"24,55","20,00","24,55","20,00","25,36","20,00","25,36","20,00","22,61","20,00","25,36","20,00","25,36","20,00","25,36","20,00","25,36","20,00","25,36","20,00","25,36","20,00","25,36","20,00"
31-07-2016,02 - 03,"23,04","20,00","23,04","20,00","23,80","20,00","23,80","20,00","22,59","20,00","23,80","20,00","23,80","20,00","23,80","20,00","23,80","20,00","23,80","20,00","23,80","20,00","23,80","20,00"
31-07-2016,03 - 04,"22,56","20,00","22,56","20,00","22,56","20,00","22,56","20,00","22,56","20,00","22,56","20,00","22,56","20,00","22,56","20,00","22,56","20,00","22,56","20,00","22,56","20,00","22,56","20,00"
31-07-2016,04 - 05,"22,14","22,14","22,14","22,14","22,14","22,14","22,14","22,14","22,14","22,14","22,14","22,14","22,14","22,14","22,14","22,14","22,14","22,14","22,14","22,14","22,14","22,14","22,14","22,14"
31-07-2016,05 - 06,"21,65","21,65","21,65","21,65","21,65","21,65","21,65","21,65","21,65","21,65","21,65","21,65","21,65","21,65","21,65","21,65","21,65","21,65","21,65","21,65","21,65","21,65","21,65","21,65"
31-07-2016,06 - 07,"20,98","20,98","20,98","20,98","20,98","20,98","20,98","20,98","20,98","20,98","20,98","20,98","20,98","20,98","20,98","20,98","20,98","20,98","20,98","20,98","20,98","20,98","20,98","20,98"
31-07-2016,07 - 08,"21,99","21,99","21,99","21,99","21,99","21,99","21,99","21,99","21,99","21,99","21,99","21,99","21,99","21,99","21,99","21,99","21,99","21,99","21,99","21,99","21,99","21,99","21,99","21,99"
31-07-2016,08 - 09,"23,04","23,04","23,04","23,04","24,39","24,39","24,39","24,39","22,21","22,21","24,39","24,39","24,39","24,39","24,39","24,39","24,39","24,39","24,39","24,39","23,80","23,80","24,39","24,39"
31-07-2016,09 - 10,"24,32","23,00","24,32","23,00","25,74","23,00","25,26","23,00","21,86","21,86","25,74","23,00","25,74","23,00","25,74","23,00","25,74","23,00","25,74","23,00","25,12","23,00","25,74","23,00"
31-07-2016,10 - 11,"24,54","23,00","24,54","23,00","26,84","23,00","25,31","23,00","22,00","22,00","26,84","23,00","26,84","23,00","26,84","23,00","26,84","23,00","26,84","23,00","25,28","23,00","26,84","23,00"
31-07-2016,11 - 12,"25,03","23,00","25,03","23,00","27,43","23,00","25,33","23,00","22,17","22,17","27,43","23,00","27,43","23,00","27,43","23,00","27,43","23,00","27,43","23,00","26,77","23,00","27,43","23,00"
31-07-2016,12 - 13,"25,04","23,00","25,04","23,00","26,98","23,00","25,33","23,00","21,85","21,85","26,98","23,00","26,98","23,00","26,98","23,00","26,98","23,00","26,98","23,00","26,34","23,00","26,98","23,00"
31-07-2016,13 - 14,"24,74","23,00","24,74","23,00","26,19","23,00","25,34","23,00","21,87","21,87","26,19","23,00","26,19","23,00","26,19","23,00","26,19","23,00","26,19","23,00","25,56","23,00","26,19","23,00"
31-07-2016,14 - 15,"24,35","24,35","24,35","24,35","25,21","25,21","25,21","25,21","21,87","21,87","25,21","25,21","25,21","25,21","25,21","25,21","25,21","25,21","25,21","25,21","24,35","24,35","25,21","25,21"
31-07-2016,15 - 16,"23,32","18,00","23,32","18,00","25,27","18,00","25,27","18,00","21,83","18,00","25,27","18,00","25,27","18,00","25,27","18,00","25,27","18,00","25,27","18,00","23,32","18,00","25,27","18,00"
31-07-2016,16 - 17,"22,78","17,79","22,78","17,79","25,50","17,79","25,33","17,79","21,75","17,79","25,50","17,79","25,50","17,79","25,50","17,79","25,50","17,79","25,50","17,79","22,78","17,79","25,50","17,79"
31-07-2016,17 - 18,"24,44","17,79","24,44","17,79","26,53","17,79","25,33","17,79","21,58","17,79","26,53","17,79","26,53","17,79","26,53","17,79","26,53","17,79","26,53","17,79","25,25","17,79","26,53","17,79"
31-07-2016,18 - 19,"24,29","24,29","24,29","24,29","26,99","26,99","25,34","25,34","21,35","21,35","26,99","26,99","26,99","26,99","26,99","26,99","26,99","26,99","26,99","26,99","25,09","25,09","26,99","26,99"
31-07-2016,19 - 20,"24,76","22,99","24,76","22,99","28,37","22,99","25,35","22,99","21,31","21,31","28,37","22,99","28,37","22,99","28,37","22,99","28,37","22,99","28,37","22,99","28,23","22,99","28,37","22,99"
31-07-2016,20 - 21,"25,41","23,30","25,41","23,30","28,92","23,30","25,41","23,30","25,41","21,29","28,92","23,30","28,92","23,30","28,92","23,30","28,92","23,30","28,92","23,30","28,92","23,30","28,92","23,30"
31-07-2016,21 - 22,"25,41","24,68","25,41","24,68","30,19","30,19","25,41","25,41","25,41","21,19","30,19","30,19","30,19","30,19","30,19","30,19","30,19","30,19","30,19","30,19","30,19","30,19","30,19","30,19"
31-07-2016,22 - 23,"26,47","24,74","26,47","24,74","30,64","30,64","26,47","25,45","26,47","21,18","30,64","30,64","30,64","30,64","30,64","30,64","30,64","30,64","30,64","30,64","30,64","30,64","30,64","30,64"
31-07-2016,23 - 00,"26,47","24,60","26,47","24,60","27,78","27,78","26,47","25,43","26,47","21,19","27,78","27,78","27,78","27,78","27,78","27,78","27,78","27,78","27,78","27,78","27,78","27,78","27,78","27,78"
1/8/2016,00 - 01,"24,78","22,24","24,78","22,24","24,91","22,24","24,91","22,24","22,76","22,24","24,91","22,24","24,91","22,24","24,91","22,24","24,91","22,24","24,91","22,24","24,91","22,24","24,91","22,24"
1/8/2016,01 - 02,"23,79","18,00","23,79","18,00","23,79","20,99","23,79","18,00","22,68","18,00","23,79","18,00","23,79","18,00","23,79","18,00","23,79","18,00","23,79","18,00","23,79","18,00","23,79","18,00"
1/8/2016,02 - 03,"22,55","18,00","22,55","18,00","23,64","20,98","23,64","18,00","22,55","18,00","22,55","18,00","22,55","18,00","22,55","18,00","22,55","18,00","22,55","18,00","22,55","18,00","22,55","18,00"
1/8/2016,03 - 04,"22,14","18,00","22,14","18,00","22,95","21,03","22,95","18,00","21,17","18,00","22,14","18,00","22,14","18,00","22,14","18,00","22,14","18,00","22,14","18,00","22,14","18,00","22,14","18,00"
1/8/2016,04 - 05,"21,91","18,00","21,91","18,00","22,92","20,79","22,92","18,00","21,16","18,00","21,91","18,00","21,91","18,00","21,91","18,00","21,91","18,00","21,91","18,00","21,91","18,00","21,91","18,00"
1/8/2016,05 - 06,"23,16","16,94","23,16","16,94","24,52","18,00","24,52","16,94","21,07","16,94","24,52","16,94","24,52","16,94","24,52","16,94","24,52","16,94","24,52","16,94","23,16","16,94","24,52","16,94"
1/8/2016,06 - 07,"24,56","16,94","24,56","16,94","28,97","16,94","27,38","16,94","21,22","16,94","28,97","16,94","28,97","16,94","28,97","16,94","28,97","16,94","28,97","16,94","25,62","16,94","28,97","16,94"
1/8/2016,07 - 08,"24,33","24,33","24,33","24,33","31,20","25,50","27,51","25,50","21,50","21,50","31,20","25,50","31,20","25,50","31,20","25,50","31,20","25,50","31,20","25,50","26,06","25,50","31,20","25,50"
1/8/2016,08 - 09,"24,42","24,42","24,42","24,42","33,67","33,67","27,57","27,57","21,48","21,48","33,67","33,67","33,67","33,67","33,67","33,67","33,67","33,67","33,67","33,67","32,43","32,43","33,67","33,67"
